id,popularity,budget,revenue,original_title,director,runtime,genres,vote_count,vote_average,release_year
135397,32.985763,150000000,1513528810,jurassic world,colin trevorrow,124,action|adventure|science fiction|thriller,5562,6.5,2015
76341,28.419936,150000000,378436354,mad max: fury road,george miller,120,action|adventure|science fiction|thriller,6185,7.1,2015
262500,13.112507,110000000,295238201,insurgent,robert schwentke,119,adventure|science fiction|thriller,2480,6.3,2015
140607,11.173104,200000000,2068178225,star wars: the force awakens,j.j. abrams,136,action|adventure|science fiction|fantasy,5292,7.5,2015
168259,9.335014,190000000,1506249360,furious 7,james wan,137,action|crime|thriller,2947,7.3,2015
281957,9.1107,135000000,532950503,the revenant,alejandro gonzã¡lez iã±ã¡rritu,156,western|drama|adventure|thriller,3929,7.2,2015
87101,8.654359,155000000,440603537,terminator genisys,alan taylor,125,science fiction|action|thriller|adventure,2598,5.8,2015
286217,7.6674,108000000,595380321,the martian,ridley scott,141,drama|adventure|science fiction,4572,7.6,2015
211672,7.40416499999999,74000000,1156730962,minions,kyle balda|pierre coffin,91,family|animation|adventure|comedy,2893,6.5,2015
150540,6.326804,175000000,853708609,inside out,pete docter,94,comedy|animation|family,3935,8.0,2015
206647,6.200282,245000000,880674609,spectre,sam mendes,148,action|adventure|crime,3254,6.2,2015
76757,6.189369,176000003,183987723,jupiter ascending,lana wachowski|lilly wachowski,124,science fiction|fantasy|action|adventure,1937,5.2,2015
264660,6.118847,15000000,36869414,ex machina,alex garland,108,drama|science fiction,2854,7.6,2015
257344,5.984995,88000000,243637091,pixels,chris columbus,105,action|comedy|science fiction,1575,5.8,2015
99861,5.944927,280000000,1405035767,avengers: age of ultron,joss whedon,141,action|adventure|science fiction,4304,7.4,2015
273248,5.8984,44000000,155760117,the hateful eight,quentin tarantino,167,crime|drama|mystery|western,2389,7.4,2015
260346,5.749758,48000000,325771424,taken 3,olivier megaton,109,crime|action|thriller,1578,6.1,2015
102899,5.573184,130000000,518602163,ant-man,peyton reed,115,science fiction|action|adventure,3779,7.0,2015
150689,5.556818,95000000,542351353,cinderella,kenneth branagh,112,romance|fantasy|family|drama,1495,6.8,2015
131634,5.476958,160000000,650523427,the hunger games: mockingjay - part 2,francis lawrence,136,war|adventure|science fiction,2380,6.5,2015
158852,5.462138,190000000,209035668,tomorrowland,brad bird,130,action|family|science fiction|adventure|mystery,1899,6.2,2015
307081,5.337064,30000000,91709827,southpaw,antoine fuqua,123,action|drama,1386,7.3,2015
254128,4.907832,110000000,470490832,san andreas,brad peyton,114,action|drama|thriller,2060,6.1,2015
216015,4.71040199999999,40000000,569651467,fifty shades of grey,sam taylor-johnson,125,drama|romance,1865,5.3,2015
318846,4.648046,28000000,133346506,the big short,adam mckay,130,comedy|drama,1545,7.3,2015
177677,4.566713,150000000,682330139,mission: impossible - rogue nation,christopher mcquarrie,131,action,2349,7.1,2015
214756,4.564549,68000000,215863606,ted 2,seth macfarlane,115,comedy,1666,6.3,2015
207703,4.503789,81000000,403802136,kingsman: the secret service,matthew vaughn,130,crime|comedy|action|adventure,3833,7.6,2015
314365,4.062293,20000000,88346473,spotlight,tom mccarthy,128,drama|thriller|history,1559,7.8,2015
294254,3.968891,61000000,311256926,maze runner: the scorch trials,wes ball,132,action|science fiction|thriller,1849,6.4,2015
280996,3.927333,11000000,29355203,mr. holmes,bill condon,103,mystery|drama,425,6.4,2015
198184,3.899557,49000000,102069268,chappie,neill blomkamp,120,crime|action|science fiction,1990,6.6,2015
254470,3.877764,29000000,287506194,pitch perfect 2,elizabeth banks,115,comedy|music,1264,6.8,2015
296098,3.64821,40000000,162610473,bridge of spies,steven spielberg,141,thriller|drama,1638,7.1,2015
257445,3.644541,58000000,150170815,goosebumps,rob letterman,103,adventure|horror|comedy,600,6.2,2015
264644,3.557846,6000000,35401758,room,lenny abrahamson,117,drama|thriller,1520,8.0,2015
339527,3.358321,1800000,22354572,solace,afonso poyart,101,crime|drama|mystery,474,6.2,2015
105864,3.339135,175000000,331926147,the good dinosaur,peter sohn,93,adventure|animation|comedy|family|fantasy,1087,6.6,2015
241554,3.23737,50000000,71561644,run all night,jaume collet-serra,114,action|crime|drama|mystery|thriller,814,6.3,2015
167073,3.227329,11000000,62076141,brooklyn,john crowley,111,drama|romance,754,7.3,2015
277216,3.202719,28000000,201634991,straight outta compton,f. gary gray,147,drama|music,918,7.7,2015
274854,3.080505,90000000,140396650,the last witch hunter,breck eisner,106,fantasy|action|adventure,879,5.6,2015
321697,3.079522,30000000,34441873,steve jobs,danny boyle,122,history|drama,1035,6.9,2015
203801,3.053421,75000000,108145109,the man from u.n.c.l.e.,guy ritchie,116,comedy|action|adventure,1548,7.0,2015
293863,3.025852,25000000,42629776,the age of adaline,lee toland krieger,112,fantasy|drama|romance,1221,7.3,2015
325348,3.023253,10000000,14333790,hardcore henry,ilya naishuller,97,action|adventure|science fiction,396,5.9,2015
228161,2.976436,135000000,368871007,home,tim johnson,94,fantasy|comedy|animation|science fiction|family,1060,6.9,2015
286565,2.968254,12000000,85512300,paper towns,jake schreier,109,drama|mystery|romance,1252,6.2,2015
265208,2.93234,30000000,610986,wild card,simon west,92,thriller|crime|drama,481,5.3,2015
254320,2.885126,4000000,9064511,the lobster,yorgos lanthimos,118,thriller|comedy|drama|romance|science fiction,638,6.6,2015
258480,2.883233,11800000,40272135,carol,todd haynes,118,romance|drama,562,7.1,2015
257211,2.814802,35000000,194564672,the intern,nancy meyers,121,comedy,1255,7.1,2015
253412,2.798017,55000000,203427584,everest,baltasar kormã¡kur,121,adventure|drama,1172,6.7,2015
274479,2.793297,60000000,101134059,joy,david o. russell,124,comedy|drama,1001,6.4,2015
257088,2.614499,105000000,133718711,point break,ericson core,114,action|crime|thriller,505,5.5,2015
295964,2.584264,20000000,36606743,burnt,john wells,100,drama,631,6.3,2015
238615,2.578919,26000000,30523226,self/less,tarsem singh,116,science fiction|mystery|thriller,719,6.2,2015
210860,2.575711,60000000,30418560,mortdecai,david koepp,106,comedy|adventure,696,5.3,2015
306819,2.557859,15000000,64191523,the danish girl,tom hooper,120,drama,867,7.3,2015
201088,2.550747,70000000,17752940,blackhat,michael mann,133,mystery|crime|action|thriller|drama,584,5.0,2015
273481,2.487849,30000000,84025816,sicario,denis villeneuve,121,action|crime|drama|mystery|thriller,1479,7.1,2015
166424,2.487042,120000001,167977596,fantastic four,josh trank,100,action|adventure|science fiction,1565,4.4,2015
310131,2.46449,3500000,40423945,the witch,robert eggers,92,mystery|horror,700,5.8,2015
238713,2.404473,65000000,235666219,spy,paul feig,120,action|comedy|crime,1840,6.9,2015
256591,2.395366,50100000,153962963,focus,glenn ficarra|john requa,105,romance|comedy|crime|drama,1831,6.7,2015
249070,2.354654,35000000,82347656,hitman: agent 47,aleksander bach,96,action|crime|thriller,820,5.5,2015
205775,2.345821,100000000,93820758,in the heart of the sea,ron howard,122,thriller|drama|adventure|action|history,805,6.4,2015
334074,2.331636,20000000,610986,survivor,james mcteigue,96,crime|thriller|action,280,5.4,2015
312221,2.331567,35000000,137935567,creed,ryan coogler,133,drama,1171,7.3,2015
271718,2.31767,35000000,140795793,trainwreck,judd apatow,125,comedy,849,6.1,2015
333352,2.29573,13000000,32848185,eye in the sky,gavin hood,102,drama|thriller|war,265,7.2,2015
276907,2.28135,25000000,42972994,legend,brian helgeland,131,crime|thriller,619,6.7,2015
284289,2.272044,1800000,45895,beyond the reach,jean-baptiste lã©onetti,95,thriller,81,5.5,2015
266647,2.234573,150000000,128388320,pan,joe wright,111,adventure|family|fantasy,586,5.9,2015
347096,2.165433,1800000,610986,mythica: the darkspore,anne k. black,108,action|adventure|fantasy,27,5.1,2015
308369,2.141506,1800000,610986,me and earl and the dying girl,alfonso gomez-rejon,105,comedy|drama,569,7.7,2015
227973,2.140199,99000000,246233113,the peanuts movie,steve martino,88,adventure|animation|comedy|family,414,6.4,2015
321741,2.121884,35000000,48623572,concussion,peter landesman,123,drama,500,6.9,2015
296100,2.096273,25000000,52395996,the night before,jonathan levine,100,comedy,363,6.1,2015
263472,2.080935,2500000,5214043,knock knock,eli roth,99,drama|horror|thriller,473,4.8,2015
228205,2.070708,34000000,63013281,the longest ride,"george tillman, jr.",128,romance|drama,711,7.3,2015
159824,2.060162,80000000,466183544,hotel transylvania 2,genndy tartakovsky,89,animation|comedy|family,919,6.8,2015
333348,2.055572,17000000,24000000,love the coopers,jessie nelson,107,family|comedy,111,5.3,2015
285783,2.049886,35000000,61181942,the walk,robert zemeckis,123,adventure|drama|thriller,706,6.8,2015
290764,2.026651,11000000,1863315,tracers,daniel benmayor,94,action|crime|drama,326,5.9,2015
296099,2.000338,31000000,104384188,vacation,john francis daley|jonathan m. goldstein,99,adventure|comedy,846,6.1,2015
243688,1.984529,35000000,95437994,poltergeist,gil kenan,93,horror|thriller,589,5.0,2015
287424,1.980039,4000000,187112,maggie,henry hobson,95,horror,384,5.1,2015
301875,1.959765,16000000,2000000,equals,drake doremus,101,drama|romance|science fiction,135,5.6,2015
181283,1.95632,50000000,3324330,child 44,daniel espinosa,137,crime|thriller,341,5.9,2015
328425,1.926739,5000000,58978653,the gift,joel edgerton,108,thriller|mystery,631,6.6,2015
274167,1.904898,50000000,240360392,daddy's home,sean anders,96,comedy,568,5.7,2015
370687,1.876037,1800000,610986,mythica: the necromancer,a. todd smith,93,fantasy|action|adventure,11,5.4,2015
307663,1.872696,10000000,610986,vice,brian a miller,96,thriller|science fiction|action|adventure,181,4.1,2015
309809,1.865007,64000000,97571250,the little prince,mark osborne,92,adventure|animation|fantasy,423,7.5,2015
258509,1.841779,90000000,233755553,alvin and the chipmunks: the road chip,walt becker,92,adventure|animation|comedy|family,278,5.7,2015
298382,1.82313,11930000,18340000,the dressmaker,jocelyn moorhouse,118,drama,197,6.9,2015
272693,1.758618,8500000,43528634,the duff,ari sandel,100,romance|comedy,753,6.8,2015
283445,1.742286,10000000,52882018,sinister 2,ciaran foy,97,horror,331,5.5,2015
256961,1.73518,30000000,107597242,paul blart: mall cop 2,andy fickman,94,action|adventure|comedy|family,422,5.3,2015
326359,1.72471199999999,1800000,610986,frozen fever,chris buck|jennifer lee,8,adventure|animation|family,475,7.0,2015
254302,1.661789,1800000,346472,high-rise,ben wheatley,119,action|drama|science fiction,161,5.4,2015
241251,1.65107799999999,4000000,50163103,the boy next door,rob cohen,91,thriller,810,3.9,2015
292040,1.646664,1800000,1473809,spooks: the greater good,bharat nalluri,104,thriller|action,114,5.6,2015
188222,1.532997,30000000,49263404,entourage,doug ellin,104,comedy,364,6.2,2015
252838,1.510096,23000000,79799880,the wedding ringer,jeremy garelick,101,comedy,446,6.5,2015
273477,1.499614,15000000,14860766,scouts guide to the zombie apocalypse,christopher b. landon,93,comedy|horror,288,6.2,2015
298312,1.495112,5000000,98450062,the visit,m. night shyamalan,94,horror|thriller,729,5.9,2015
261023,1.48324599999999,53000000,99775678,black mass,scott cooper,122,crime|drama,848,6.3,2015
336004,1.449072,8900000,50136,heist,scott mann,93,crime|action|thriller,233,5.4,2015
287903,1.448002,15000000,61548707,krampus,michael dougherty,98,horror|comedy|fantasy,342,5.9,2015
182560,1.443406,20000000,208588,dark places,gilles paquet-brenner,113,drama|mystery|thriller,322,5.7,2015
192141,1.41239,5000000,54418872,no escape,john erick dowdle,103,action|thriller,519,6.7,2015
308639,1.40805,700000,17986781,dope,rick famuyiwa,103,crime|drama|comedy,448,7.3,2015
261392,1.388251,28000000,28208085,american ultra,nima nourizadeh,96,comedy|action,695,5.9,2015
304357,1.388032,11000000,61619773,woman in gold,simon curtis,120,drama,277,7.3,2015
297291,1.38032,1800000,610986,the scorpion king: the lost throne,mike elliott,105,action|fantasy|adventure,22,4.5,2015
266294,1.376605,30000000,105011053,sisters,jason moore,118,comedy,399,5.9,2015
227719,1.360926,12000000,32248241,project almanac,dean israelite,106,science fiction|thriller,637,6.3,2015
86828,1.360827,1800000,5189646,absolutely anything,terry jones,85,comedy|science fiction,199,5.8,2015
287948,1.355822,25000000,72629670,the transporter refueled,camille delamarre,96,thriller|action|crime,407,5.3,2015
201085,1.345982,55000000,74679822,crimson peak,guillermo del toro,119,mystery|thriller|fantasy|horror|drama,819,6.4,2015
277355,1.342839,1800000,358156,everly,joe lynch,90,thriller|action,169,5.1,2015
264999,1.338481,14800000,122413057,magic mike xxl,gregory jacobs,115,comedy|drama|music,501,6.3,2015
146301,1.338322,10000000,78099553,paranormal activity: the ghost dimension,gregory plotkin,88,horror|thriller,267,5.0,2015
223485,1.329702,2000000,229094,slow west,john maclean,84,romance|thriller|western,229,6.6,2015
294016,1.316239,15000000,8235661,trumbo,jay roach,124,drama,273,7.2,2015
290751,1.315266,19500000,32189727,secret in their eyes,billy ray,111,crime|drama|mystery,202,6.2,2015
309245,1.29314,1800000,2500431,mistress america,noah baumbach,84,comedy,132,6.4,2015
228165,1.291013,74000000,311594032,the spongebob movie: sponge out of water,paul tibbitt,93,family|animation,533,5.7,2015
245706,1.284541,1800000,4719695,true story,rupert goold,100,crime|drama|mystery,354,6.0,2015
272878,1.278928,20000000,43967255,max,boaz yakin,111,adventure|drama|family,214,7.0,2015
263109,1.25358,25000000,59700000,shaun the sheep movie,mark burton|richard starzack,85,family|animation|comedy|adventure,340,6.9,2015
157827,1.251681,11000000,1428004,louder than bombs,joachim trier,109,drama,43,6.3,2015
321751,1.245224,1800000,1702433,a perfect day,fernando leã³n de aranoa,106,comedy|drama,102,6.3,2015
266396,1.225325,40000000,10664749,the gunman,pierre morel,115,action|drama|crime,283,5.6,2015
277685,1.191138,1000000,62882090,unfriended,levan gabriadze,82,horror|thriller,643,5.6,2015
268920,1.178831,35000000,51680201,hot pursuit,anne fletcher,87,action|crime|comedy,472,5.5,2015
280092,1.164724,10000000,104303851,insidious: chapter 3,leigh whannell,97,drama|horror|thriller,610,6.3,2015
193687,1.161812,1800000,118483,z for zachariah,craig zobel,97,drama|science fiction|thriller,181,5.5,2015
300803,1.144808,1800000,610986,dragonheart 3: the sorcerer's curse,colin teague,97,action|adventure|fantasy,59,4.5,2015
328589,1.142518,6000000,41387687,the lady in the van,nicholas hytner,104,comedy|drama,135,5.9,2015
228066,1.138395,40000000,34227298,victor frankenstein,paul mcguigan,109,drama|science fiction|thriller,408,5.5,2015
378373,1.128081,1800000,3685708,brothers of the wind,gerado olivares|otmar penker,98,adventure|drama|family,11,7.5,2015
291270,1.125239,8000000,3759286,anomalisa,duke johnson|charlie kaufman,90,animation|comedy|drama|romance,259,6.7,2015
294963,1.073349,1800000,610986,bone tomahawk,s. craig zahler,132,horror|western|adventure|drama,220,6.3,2015
241257,1.065888,1800000,17671101,regression,alejandro amenã¡bar,106,horror|mystery|thriller,310,5.2,2015
245698,1.063055,19000000,5578519,pawn sacrifice,edward zwick,114,drama,148,6.6,2015
353326,1.046518,1800000,11472454,the man who knew infinity,matt brown,108,drama,104,7.1,2015
346808,1.041922,20000000,133332,momentum,stephen s. campanelli,96,thriller|action,100,5.8,2015
250124,1.03839,2000000,1477002,the diary of a teenage girl,marielle heller,102,drama|romance,186,6.8,2015
290637,1.036825,1800000,2160298,pay the ghost,uli edel,94,horror|thriller,114,5.3,2015
244458,1.02762,1800000,610986,the voices,marjane satrapi,101,horror|thriller|comedy|crime,371,6.0,2015
308504,1.021441,40000000,3643591,last knights,kazuaki kiriya,115,action|adventure,237,6.3,2015
314405,1.008474,12000000,5500277,il racconto dei racconti,matteo garrone,125,romance|fantasy|horror,211,5.7,2015
282984,1.007054,11000000,27391084,irrational man,woody allen,95,mystery|drama,319,6.1,2015
157843,0.973316,15000000,1592853,queen of the desert,werner herzog,128,drama|history,30,6.0,2015
275601,0.956096,18000000,41325328,ricki and the flash,jonathan demme,100,comedy|drama|music,152,5.5,2015
290762,0.953647,1800000,610986,miss you already,catherine hardwicke,112,comedy|drama|romance,139,7.2,2015
251516,0.953046,630019,610986,kung fury,david sandberg,31,action|comedy|science fiction|fantasy,487,7.7,2015
304372,0.950793,12000000,60273173,the perfect guy,david m. rosenthal,100,drama|thriller,122,5.6,2015
324807,0.938432,1800000,1936524,a bigger splash,luca guadagnino,120,crime|drama|mystery|thriller,69,5.8,2015
252512,0.93762,10000000,7587485,while we're young,noah baumbach,97,drama|comedy,265,5.9,2015
257091,0.927339,40000000,106511453,get hard,etan cohen,100,comedy,661,5.9,2015
228968,0.91704,1800000,2633527,kidnapping mr. heineken,daniel alfredson,95,drama|action|crime|thriller,131,5.8,2015
347969,0.913085,60000000,610986,the ridiculous 6,frank coraci,119,comedy|western,252,4.8,2015
237756,0.90686,1800000,610986,kill me three times,kriv stenders,90,comedy|thriller,96,5.1,2015
293646,0.906036,25000000,24902723,the 33,patricia riggen,120,history|drama,262,5.8,2015
245168,0.898295999999999,14000000,16002420,suffragette,sarah gavron,106,drama|history,231,7.1,2015
311291,0.894477,1800000,4250507,45 years,andrew haigh,95,drama,167,6.0,2015
301351,0.880937999999999,6000000,11122090,we are your friends,max joseph,96,drama|music|romance,412,6.2,2015
248574,0.880268,1800000,6075,barely lethal,kyle newman,96,adventure|action|comedy,215,5.5,2015
225728,0.874641,15000000,13192457,macbeth,justin kurzel,113,history|drama|war,269,6.4,2015
326425,0.872149,1800000,16775,extraction,steven c. miller,83,action|thriller,57,4.2,2015
342474,0.861179,1800000,610986,jenny's wedding,mary agnes donoghue,94,comedy|drama,92,5.2,2015
277217,0.848748,1800000,610986,descendants,kenny ortega,112,music|action|adventure|comedy|family,262,6.7,2015
207936,0.843174,1800000,135026,tumbledown,sean mewshaw,105,music|romance|comedy,22,6.6,2015
250734,0.842202,1800000,30229977,far from the madding crowd,thomas vinterberg,119,romance|drama,220,6.9,2015
249688,0.836940999999999,1800000,3002884,the end of the tour,james ponsoldt,106,drama,126,7.3,2015
268238,0.832487,10000000,85978266,the second best exotic marigold hotel,john madden,122,drama|comedy,196,6.4,2015
256962,0.829111,20000000,6420319,little boy,alejandro monteverde,106,comedy|drama|war,113,7.1,2015
322456,0.821443,1800000,610986,lego dc comics super heroes: justice league vs. bizarro league,brandon vietti,48,action|adventure|animation|family,14,6.4,2015
302528,0.820691,1800000,1986615,remember,atom egoyan,94,drama|thriller,75,7.7,2015
222936,0.814206,37000000,26250020,aloha,cameron crowe,105,adventure|comedy|romance,469,5.2,2015
316002,0.813893,26000000,24487,accidental love,david o. russell|stephen greene,100,romance|comedy,64,3.6,2015
365806,0.810667,1800000,610986,halo: the fall of reach,ian kirby,67,action|animation|science fiction,32,5.3,2015
10317,0.795762,28000000,7002261,our brand is crisis,david gordon green,108,drama|comedy,122,5.7,2015
334538,0.792471,1800000,9995,into the forest,patricia rozema,101,drama|science fiction,57,5.1,2015
306947,0.787968999999999,1000000,231737,the invitation,karyn kusama,100,thriller,192,6.4,2015
328901,0.781809,1800000,2159380,the benefactor,andrew renzi,90,drama,55,4.5,2015
382517,0.773909,1800000,610986,open season: scared silly,david feiss,85,animation|comedy|family|adventure,33,5.6,2015
310133,0.77107,1800000,134552,cop car,jon watts,86,thriller,174,5.5,2015
237584,0.768138,1800000,610986,mojave,william monahan,93,thriller,17,4.3,2015
288036,0.758133,1800000,3214116,sleeping with other people,leslye headland,100,comedy,197,6.2,2015
354110,0.747541,11000000,610986,forsaken,jon cassar,90,western|drama,53,5.6,2015
331781,0.738404,1800000,8413144,amy,asif kapadia,128,documentary|music,345,7.5,2015
253161,0.7299,1800000,658532,madame bovary,sophie barthes,118,drama,52,5.3,2015
312831,0.719407,1800000,610986,the hallow,corin hardy,97,fantasy|horror,122,4.9,2015
316322,0.714131,1800000,610986,barbie in princess power,zeke norton,74,family|animation,13,5.5,2015
301846,0.707355,1800000,610986,howl,paul hyett,89,horror,62,4.9,2015
306745,0.706023,7000000,573335,freeheld,peter sollett,103,romance|drama,86,7.1,2015
332340,0.701369999999999,1800000,3000000,man up,ben palmer,88,romance|comedy,264,6.5,2015
292431,0.699932,3000000,695269,love,gaspar noã©,134,drama|romance,307,4.7,2015
300693,0.69957,9600000,2541554,truth,james vanderbilt,121,drama,89,6.4,2015
333381,0.696184,1800000,610986,return to sender,fouad mikati,95,thriller,88,5.0,2015
256924,0.690479,10000000,10835752,danny collins,dan fogelman,107,comedy|drama|music,114,6.6,2015
253414,0.689578999999999,15000000,3020664,rock the kasbah,barry levinson,100,comedy|music|war,56,5.1,2015
254172,0.689571,2240000,610986,fathers and daughters,gabriele muccino,116,drama,142,7.0,2015
320588,0.673792,1000000,14444999,"hello, my name is doris",michael showalter,95,comedy|drama|romance,87,6.6,2015
157544,0.669351,13000000,1784763,the vatican tapes,mark neveldine,91,thriller|horror,164,4.5,2015
283235,0.661471,8000000,1411927,99 homes,ramin bahrani,112,drama,121,6.8,2015
243938,0.661163,14000000,12314651,hot tub time machine 2,steve pink,93,comedy,244,5.0,2015
86835,0.654335,1800000,566006,knight of cups,terrence malick,118,romance|drama,101,5.7,2015
254905,0.654046,4000000,143101,manglehorn,david gordon green,97,drama,35,5.0,2015
309242,0.649628,1800000,130541,mississippi grind,ryan fleck|anna boden,108,drama,74,5.7,2015
332502,0.644786,1800000,610986,400 days,matt osterman,91,mystery|science fiction|thriller,98,4.2,2015
286192,0.640151,1800000,610986,lava,james ford murphy,7,animation|comedy|family|fantasy|music,298,7.3,2015
284674,0.638556999999999,1800000,610986,air,christian cantamessa,94,thriller|science fiction,135,4.7,2015
360055,0.633608,1800000,124358,riot,john lyde,88,action,11,5.0,2015
352179,0.629560999999999,1800000,610986,septembers of shiraz,wayne blair,110,drama|thriller,14,5.9,2015
246127,0.607124,12000000,8034,every thing will be fine,wim wenders,118,drama,44,5.1,2015
338676,0.606113,1800000,610986,extinction,miguel ãngel vivas,110,drama|horror|science fiction,135,5.3,2015
330982,0.604928,3000000,610986,the childhood of a leader,brady corbet,116,mystery|drama|horror,25,3.6,2015
232572,0.602165,8000000,35991087,a walk in the woods,ken kwapis,104,drama|adventure|comedy,171,5.4,2015
112454,0.599751,1800000,4381603,clown,jon watts,100,horror,182,5.2,2015
243940,0.599655,3300000,64110728,the lazarus effect,david gelb,83,thriller|horror,327,4.9,2015
321528,0.589472,1800000,610986,batman vs. robin,jay oliva,72,action|adventure|animation,142,6.8,2015
317744,0.586735,8000000,610986,careful what you wish for,elizabeth allen rosenbaum,91,thriller,57,5.4,2015
300792,0.584363,1800000,610986,racing extinction,louie psihoyos,90,adventure|documentary,36,7.8,2015
239573,0.577814,35000000,14431253,unfinished business,ken scott,90,comedy,241,4.9,2015
167810,0.570743999999999,2000000,45431,lost river,ryan gosling,95,fantasy|thriller,129,5.7,2015
319075,0.569443,1800000,610986,cobain: montage of heck,brett morgen,132,music|documentary,197,7.5,2015
316042,0.561032,1800000,87768,hyena road,paul gross,120,war|drama,29,5.7,2015
334527,0.560743999999999,7000000,610986,criminal activities,jackie earle haley,94,thriller|crime|drama,67,5.9,2015
300153,0.560423,12000000,610986,life,anton corbijn,112,drama,75,5.9,2015
228203,0.553238,1800000,45710059,"mcfarland, usa",niki caro,128,drama,139,7.4,2015
332704,0.548586999999999,1800000,610986,backtrack,michael petroni,90,horror|mystery,52,5.4,2015
278236,0.547827,1800000,610986,x+y,morgan matthews,111,drama,133,6.0,2015
276839,0.546458,3000000,610986,home sweet hell,anthony burns,98,drama|comedy,136,4.9,2015
326215,0.542568,6000000,769028,ooops! noah is gone...,toby genkel|sean mccormack,85,animation|adventure|comedy,50,5.7,2015
363689,0.5327,1800000,610986,the unspoken,sheldon wilson,90,thriller|horror,10,4.1,2015
318256,0.532239,1800000,610986,hot girls wanted,jill bauer|ronna gradus,84,documentary,158,5.9,2015
299245,0.532205,100000,42664410,the gallows,travis cluff|chris lofing,87,horror|thriller,247,5.0,2015
333344,0.52985,1800000,610986,dirty weekend,neil labute,93,drama|comedy,12,4.8,2015
357096,0.527957,1800000,144420,i spit on your grave iii: vengeance is mine,r.d. braunstein,91,horror|thriller,100,5.0,2015
309299,0.526642,1800000,610986,experimenter,michael almereyda,97,history|drama,94,6.9,2015
314385,0.524315,10000000,3334927,by the sea,angelina jolie,122,drama|romance,82,5.4,2015
333596,0.52025,12000000,14394097,woodlawn,andrew erwin|jon erwin,123,drama,32,6.8,2015
361042,0.516954,2000000,610986,the hollow,sheldon wilson,90,horror|tv movie,19,5.1,2015
353686,0.515401,1800000,610986,visions,kevin greutert,80,thriller|horror,67,5.5,2015
318954,0.514735,1800000,1236094,beyond the mask,chad burns,103,action,13,6.2,2015
289191,0.513386,1800000,610986,i am here,anders morgenthaler,97,drama|thriller,18,4.0,2015
324333,0.50732,1800000,610986,wild horses,robert duvall,100,crime|drama,16,4.1,2015
252164,0.504827999999999,1800000,610986,pressure,ron scalpello,91,drama|thriller,29,5.0,2015
360784,0.502489,1800000,610986,hidden,ross duffer|matt duffer,83,thriller|horror,96,6.5,2015
336313,0.497265,1800000,157768,hell & back,tom gianas|ross shuman,86,fantasy|comedy|animation,47,4.3,2015
240483,0.486351,21000000,610986,robot overlords,jon wright,90,adventure|science fiction|action,63,4.9,2015
321494,0.482422,1800000,610986,the man with the iron fists 2,roel reinã©,90,action,43,4.7,2015
353595,0.47784,1800000,610986,lego dc comics super heroes: justice league: attack of the legion of doom!,rick morales,67,action|adventure|animation|family,17,6.8,2015
360603,0.476341,1800000,610986,crown for christmas,alex zamm,84,tv movie,10,7.6,2015
264337,0.475473,1800000,610986,spare parts,sean mcnamara,83,action|drama|family,38,6.6,2015
289716,0.474788,1800000,610986,the world made straight,david burris,119,drama,13,5.8,2015
296065,0.474626,1800000,610986,last shift,anthony diblasi,88,horror|thriller,77,5.6,2015
337029,0.473344,1800000,610986,frankenstein,bernard rose,89,horror|thriller,14,4.5,2015
317952,0.471393,1800000,610986,cartel land,matthew heineman,100,drama|documentary,112,7.5,2015
325358,0.471091,20000000,610986,superfast!,jason friedberg|aaron seltzer,99,comedy,60,4.4,2015
272548,0.470991,1800000,610986,moonwalkers,antoine bardou-jacquet,107,comedy,53,6.0,2015
340275,0.470124,1800000,610986,chi-raq,spike lee,127,music|drama|crime|comedy,33,5.9,2015
309887,0.467556,5300000,610986,bad asses on the bayou,craig moss,85,comedy|action,24,5.8,2015
302429,0.465707,1800000,13603453,strange magic,gary rydstrom,99,music|animation|family|fantasy,68,6.1,2015
253331,0.46209,9000000,21571189,black or white,mike binder,121,drama,72,6.7,2015
293771,0.459597,1800000,610986,dead rising,zach lipovsky,118,horror|science fiction,82,4.9,2015
323373,0.454151,1800000,610986,deathgasm,jason lei howden,86,comedy|horror,83,6.5,2015
323027,0.452939,1800000,610986,justice league: gods and monsters,sam liu,76,action|animation|fantasy,99,6.9,2015
297806,0.450872,13000000,1646788,i saw the light,marc abraham,123,drama|music,19,5.6,2015
253626,0.45016,1800000,316472,good kill,andrew niccol,104,action|drama|thriller,132,5.7,2015
354251,0.444265,1800000,23665,southbound,roxanne benjamin|david bruckner|patrick horvath|chad villella|matt bettinelli-olpin|tyler gillett|justin martinez|radio silence,89,fantasy|thriller|horror|science fiction,73,6.0,2015
329637,0.444193,1800000,610986,star trek: renegades,tim russ,88,action|science fiction|adventure|fantasy,31,4.1,2015
257444,0.443525,1800000,610986,the boy,craig macneill,110,thriller|drama|horror,22,6.1,2015
355338,0.442835,1800000,610986,riley's first date?,josh cooley,5,animation|family,137,7.3,2015
271736,0.442427,1800000,3286448,the program,stephen frears,103,drama,107,5.9,2015
309581,0.442067,1800000,610986,lila & eve,charles stone iii,94,thriller|drama,78,5.2,2015
293970,0.441882,1800000,610986,the final girls,todd strauss-schulson,91,horror|comedy,211,6.6,2015
279690,0.441402,1800000,610986,he never died,jason krawczyk,99,thriller|horror|comedy|drama,65,6.3,2015
364067,0.439597999999999,1800000,610986,a very murray christmas,sofia coppola,56,comedy|music,101,5.4,2015
